Image_Presented,rawDT,SlideNumber,SubID,SequenceLocation,logDT,residDT,TwoAFC_Sum,TwoAFC_PropCorrect,SequenceNumber
Movies/BigAnimals13_B4.mov,1.666299224,62,A007,Slide2,0.221752992,0.018560699,4,0.8,16
Movies/BigAnimals13_B4.mov,1.198303938,63,A007,Slide3,0.078566987,-0.12358958,4,0.8,16
Movies/black.mov,1.166801929,64,A007,Blank,0.066997139,-0.134145167,4,0.8,16
Movies/BigAnimals06_A4.mov,1.63282454,65,A007,Slide1,0.212939519,0.012790776,4,0.8,17
Movies/BigAnimals11_B3.mov,1.916522622,66,A007,Slide2,0.28251395,0.083338805,4,0.8,17
Movies/BigAnimals11_B3.mov,1.466151595,67,A007,Slide3,0.166178877,-0.03204194,4,0.8,17
Movies/black.mov,1.132524729,68,A007,Blank,0.054047694,-0.143237407,4,0.8,17
Movies/BigAnimals03_A2.mov,1.948888898,69,A007,Slide1,0.289787082,0.093419716,4,0.8,18
Movies/BigAnimals07_B1.mov,2.217674732,70,A007,Slide2,0.345897848,0.150430835,4,0.8,18
Movies/BigAnimals07_B1.mov,1.699739933,71,A007,Slide3,0.230382478,0.035799005,4,0.8,18
Movies/black.mov,2.383421183,72,A007,Blank,0.377200795,0.183484594,4,0.8,18
Movies/BigAnimals05_A3.mov,0.682299376,73,A007,Slide1,-0.166025026,-0.358889703,4,0.8,19
Movies/BigAnimals07_B1.mov,1.982093811,74,A007,Slide2,0.297124205,0.105095799,4,0.8,19
Movies/BigAnimals07_B1.mov,1.617013335,75,A007,Slide3,0.208713601,0.017506687,4,0.8,19
Movies/black.mov,1.516220689,76,A007,Blank,0.180762418,-0.009637331,4,0.8,19
Movies/BigAnimals03_A2.mov,2.200023651,77,A007,Slide1,0.34242735,0.152820874,4,0.8,20
Movies/BigAnimals11_B3.mov,1.76636219,78,A007,Slide2,0.24707976,0.05825308,4,0.8,20
Movies/BigAnimals11_B3.mov,1.582870007,79,A007,Slide3,0.19944525,0.011385286,4,0.8,20
Movies/black.mov,1.199220419,80,A007,Blank,0.078899015,-0.108406933,4,0.8,20
Movies/BigAnimals05_A3.mov,1.999894261,81,A007,Slide1,0.301007034,0.11444277,4,0.8,21
Movies/BigAnimals07_B1.mov,2.083287239,82,A007,Slide2,0.318749154,0.132914588,4,0.8,21
Movies/BigAnimals07_B1.mov,1.866381526,83,A007,Slide3,0.271000427,0.085883913,4,0.8,21
Movies/black.mov,1.266004205,84,A007,Blank,0.102435148,-0.081974639,4,0.8,21
Movies/BigAnimals06_A4.mov,1.866456151,85,A007,Slide1,0.271017791,0.087303717,4,0.8,22
Movies/BigAnimals13_B4.mov,1.482778907,86,A007,Slide2,0.171076399,-0.011952679,4,0.8,22
Movies/BigAnimals13_B4.mov,1.266021967,87,A007,Slide3,0.102441241,-0.07991327,4,0.8,22
Movies/black.mov,1.115786552,88,A007,Blank,0.047581123,-0.134108974,4,0.8,22
Movies/BigAnimals06_A4.mov,1.733109355,89,A007,Slide1,0.238825967,0.057790396,4,0.8,23
Movies/BigAnimals10_B2.mov,1.69948101,90,A007,Slide2,0.230316316,0.049925641,4,0.8,23
Movies/BigAnimals10_B2.mov,1.616273165,91,A007,Slide3,0.208514762,0.028759596,4,0.8,23
Movies/black.mov,1.39934957,92,A007,Blank,0.145926219,-0.033202586,4,0.8,23
Movies/BigAnimals06_A4.mov,1.432730556,93,A007,Slide1,0.156164523,-0.02234684,4,0.8,24
Movies/BigAnimals13_B4.mov,1.165901423,94,A007,Slide2,0.066661832,-0.111240786,4,0.8,24
Movies/BigAnimals13_B4.mov,1.215940952,95,A007,Slide3,0.084912486,-0.092389873,4,0.8,24
Movies/black.mov,1.24828136,96,A007,Blank,0.096312485,-0.080397893,4,0.8,24
Movies/BigAnimals03_A2.mov,1.917393446,97,A007,Slide1,0.282711239,0.106584759,4,0.8,25
Movies/BigAnimals07_B1.mov,1.549535036,98,A007,Slide2,0.1902014,0.014650932,4,0.8,25
Movies/BigAnimals07_B1.mov,1.48280561,99,A007,Slide3,0.17108422,-0.00389794,4,0.8,25
Movies/black.mov,1.799658775,100,A007,Blank,0.255190168,0.080768792,4,0.8,25
Movies/BigAnimals59_A1.mov,2.266816139,101,A007,Slide1,0.355416296,0.181548353,4,0.8,26
Movies/BigAnimals07_B1.mov,1.516166568,102,A007,Slide2,0.180746916,0.007425224,4,0.8,26
Movies/BigAnimals07_B1.mov,1.61531949,103,A007,Slide3,0.208258433,0.035475971,4,0.8,26
Movies/black.mov,1.450386405,104,A007,Blank,0.16148372,-0.010766375,4,0.8,26
Movies/BigAnimals06_A4.mov,1.532821774,105,A007,Slide1,0.185491661,0.013767221,4,0.8,27
Movies/BigAnimals10_B2.mov,1.766403198,106,A007,Slide2,0.247089842,0.075884493,4,0.8,27
Movies/BigAnimals10_B2.mov,1.566180944,107,A007,Slide3,0.194841936,0.024149257,4,0.8,27
Movies/black.mov,1.63292861,108,A007,Blank,0.212967198,0.042780906,4,0.8,27
Movies/BigAnimals05_A3.mov,1.883122563,109,A007,Slide1,0.274878587,0.105192533,4,0.8,28
Movies/BigAnimals13_B4.mov,2.499343157,110,A007,Slide2,0.397825888,0.228634054,4,0.8,28
Movies/BigAnimals13_B4.mov,0.783013165,111,A007,Slide3,-0.106230936,-0.274934443,4,0.8,28
Movies/black.mov,0.764772534,112,A007,Blank,-0.116467717,-0.284688668,4,0.8,28
Movies/BigAnimals06_A4.mov,1.016566873,113,A007,Slide1,0.007135953,-0.160608092,4,0.8,29
Movies/BigAnimals07_B1.mov,1.149240971,114,A007,Slide2,0.0604111,-0.106861576,4,0.8,29
Movies/BigAnimals07_B1.mov,0.964823663,115,A007,Slide3,-0.015552054,-0.182358784,4,0.8,29
Movies/black.mov,0.866560876,116,A007,Blank,-0.062200922,-0.228547024,4,0.8,29
Movies/BigAnimals05_A3.mov,1.199222922,117,A007,Slide1,0.078899921,-0.08699076,4,0.8,30
Movies/BigAnimals07_B1.mov,1.115766644,118,A007,Slide2,0.047573374,-0.117866994,4,0.8,30
Movies/BigAnimals07_B1.mov,1.199278235,119,A007,Slide3,0.078919952,-0.086075109,4,0.8,30
Movies/black.mov,1.065811038,120,A007,Blank,0.027680214,-0.136874452,4,0.8,30
Movies/BigAnimals06_A4.mov,1.199209809,121,A007,Slide1,0.078895172,-0.085223913,4,0.8,31
Movies/BigAnimals13_B4.mov,0.965764403,122,A007,Slide2,-0.015128806,-0.178817035,4,0.8,31
Movies/BigAnimals13_B4.mov,1.115775466,123,A007,Slide3,0.047576808,-0.115685199,4,0.8,31
Movies/black.mov,1.299308538,124,A007,Blank,0.113712292,-0.04912804,4,0.8,31
Movies/BigAnimals03_A2.mov,1.549501657,125,A007,Slide1,0.190192045,0.027768924,4,0.8,32
Movies/BigAnimals13_B4.mov,1.516186357,126,A007,Slide2,0.180752584,0.018742294,4,0.8,32
Movies/BigAnimals13_B4.mov,1.165868402,127,A007,Slide3,0.066649532,-0.094952228,4,0.8,32
Movies/black.mov,1.28261447,128,A007,Blank,0.108096135,-0.053101317,4,0.8,32
Movies/BigAnimals05_A3.mov,1.966522932,129,A007,Slide1,0.293699015,0.132901725,4,0.8,33
Movies/BigAnimals11_B3.mov,1.466163278,130,A007,Slide2,0.166182338,0.005781137,4,0.8,33
Movies/BigAnimals11_B3.mov,1.349313855,131,A007,Slide3,0.13011298,-0.02989613,4,0.8,33
Movies/black.mov,1.115833163,132,A007,Blank,0.047599265,-0.112021685,4,0.8,33
Movies/BigAnimals59_A1.mov,1.449450016,133,A007,Slide1,0.161203243,0.001966594,4,0.8,34
Movies/BigAnimals07_B1.mov,1.39846611,134,A007,Slide2,0.145651946,-0.013204196,4,0.8,34
Movies/BigAnimals07_B1.mov,1.216815591,135,A007,Slide3,0.085224766,-0.073254598,4,0.8,34
Movies/black.mov,1.399410009,136,A007,Blank,0.145944976,-0.012161273,4,0.8,34
Movies/BigAnimals59_A1.mov,1.498581648,137,A007,Slide1,0.17568041,0.017943672,4,0.8,35
Movies/BigAnimals10_B2.mov,1.316948414,138,A007,Slide2,0.119568764,-0.037802004,4,0.8,35
Movies/BigAnimals10_B2.mov,1.232535958,139,A007,Slide3,0.090799598,-0.066208681,4,0.8,35
Movies/black.mov,1.215872288,140,A007,Blank,0.08488796,-0.071761256,4,0.8,35
Movies/BigAnimals05_A3.mov,1.482813478,141,A007,Slide1,0.171086525,0.014793004,4,0.8,36
Movies/BigAnimals11_B3.mov,1.432696462,142,A007,Slide2,0.156154188,0.000213051,4,0.8,36
Movies/BigAnimals11_B3.mov,1.349356532,143,A007,Slide3,0.130126716,-0.025465299,4,0.8,36
Movies/black.mov,1.214959145,144,A007,Blank,0.084561674,-0.070684423,4,0.8,36
Movies/BigAnimals59_A1.mov,1.583808422,145,A007,Slide1,0.199702648,0.044799313,4,0.8,37
Movies/BigAnimals07_B1.mov,1.332716584,146,A007,Slide2,0.124737802,-0.029825876,4,0.8,37
Movies/BigAnimals07_B1.mov,1.315841675,147,A007,Slide3,0.119203637,-0.035023439,4,0.8,37
Movies/black.mov,1.182683945,148,A007,Blank,0.072868701,-0.081024781,4,0.8,37
Movies/BigAnimals03_A2.mov,1.716273189,149,A007,Slide1,0.234586418,0.081023569,4,0.8,38
Movies/BigAnimals10_B2.mov,1.449425101,150,A007,Slide2,0.161195778,0.007960648,4,0.8,38
Movies/BigAnimals10_B2.mov,1.299309969,151,A007,Slide3,0.113712771,-0.039197511,4,0.8,38
Movies/black.mov,1.249292612,152,A007,Blank,0.096664172,-0.055924088,4,0.8,38
Movies/BigAnimals03_A2.mov,1.599526286,153,A007,Slide1,0.203991382,0.051722361,4,0.8,39
Movies/BigAnimals11_B3.mov,1.332632303,154,A007,Slide2,0.124710336,-0.027242186,4,0.8,39
Movies/BigAnimals11_B3.mov,1.282712817,155,A007,Slide3,0.108129434,-0.04350929,4,0.8,39
Movies/black.mov,0.998965204,156,A007,Blank,-0.000449639,-0.151777225,4,0.8,39
Movies/BigAnimals05_A3.mov,1.366000652,157,A007,Slide1,0.135450907,-0.015568162,4,0.8,40
Movies/BigAnimals13_B4.mov,1.332680583,158,A007,Slide2,0.12472607,-0.025987062,4,0.8,40
Movies/BigAnimals13_B4.mov,1.131565928,159,A007,Slide3,0.053679862,-0.096729878,4,0.8,40
Movies/black.mov,0.682941556,160,A007,Blank,-0.16561646,-0.315725316,4,0.8,40
Movies/BigAnimals05_A3.mov,1.866911888,161,A007,Slide1,0.271123821,0.121313379,4,0.8,41
Movies/BigAnimals10_B2.mov,1.482405424,162,A007,Slide2,0.170966995,0.021452531,4,0.8,41
Movies/BigAnimals10_B2.mov,1.282665133,163,A007,Slide3,0.10811329,-0.041107597,4,0.8,41
Movies/black.mov,1.032378912,164,A007,Blank,0.013839125,-0.135090552,4,0.8,41
Movies/BigAnimals59_A1.mov,1.549488783,165,A007,Slide1,0.190188437,0.041547637,4,0.8,42
Movies/BigAnimals11_B3.mov,1.666297555,166,A007,Slide2,0.221752557,0.073398334,4,0.8,42
Movies/BigAnimals11_B3.mov,1.232529283,167,A007,Slide3,0.090797246,-0.057272669,4,0.8,42
Movies/black.mov,0.848930418,168,A007,Blank,-0.071127905,-0.218915749,4,0.8,42
Movies/BigAnimals03_A2.mov,1.733023167,169,A007,Slide1,0.238804368,0.091296387,4,0.8,43
Movies/BigAnimals07_B1.mov,1.516115427,170,A007,Slide2,0.180732267,0.033501973,4,0.8,43
Movies/BigAnimals07_B1.mov,1.132502079,171,A007,Slide3,0.054039008,-0.092915745,4,0.8,43
Movies/black.mov,0.698752642,172,A007,Blank,-0.155676537,-0.302357868,4,0.8,43
Movies/BigAnimals06_A4.mov,1.682964563,173,A007,Slide1,0.226074972,0.079664974,4,0.8,44
Movies/BigAnimals07_B1.mov,0.998177826,174,A007,Slide2,-0.000792082,-0.146932807,4,0.8,44
Movies/BigAnimals07_B1.mov,1.433632731,175,A007,Slide3,0.156437908,0.01056442,4,0.8,44
Movies/black.mov,1.29927361,176,A007,Blank,0.113700617,-0.03190764,4,0.8,44
Movies/BigAnimals05_A3.mov,1.382689834,177,A007,Slide1,0.14072477,-0.004620238,4,0.8,45
Movies/BigAnimals10_B2.mov,1.249245405,178,A007,Slide2,0.096647761,-0.048435953,4,0.8,45
Movies/BigAnimals10_B2.mov,1.115788698,179,A007,Slide3,0.047581958,-0.09724239,4,0.8,45
Movies/black.mov,1.06580925,180,A007,Blank,0.027679485,-0.116887403,4,0.8,45
Movies/BigAnimals03_A2.mov,1.499442577,181,A007,Slide1,0.175929839,0.03161853,4,0.8,46
Movies/BigAnimals13_B4.mov,1.449469447,182,A007,Slide2,0.161209065,0.017151481,4,0.8,46
Movies/BigAnimals13_B4.mov,1.399313688,183,A007,Slide3,0.145915082,0.002109388,4,0.8,46
Movies/black.mov,0.832210243,184,A007,Blank,-0.079766943,-0.223322556,4,0.8,46
Movies/BigAnimals06_A4.mov,2.250073195,185,A007,Slide1,0.352196646,0.208889328,4,0.8,47
Movies/BigAnimals11_B3.mov,1.566266537,186,A007,Slide2,0.194865669,0.051804881,4,0.8,47
Movies/BigAnimals11_B3.mov,1.165828466,187,A007,Slide3,0.066634655,-0.076181345,4,0.8,47
Movies/black.mov,1.265902281,188,A007,Blank,0.102400182,-0.040172752,4,0.8,47
Movies/BigAnimals03_A2.mov,1.38267684,189,A007,Slide1,0.140720688,-0.00161088,4,0.8,48
Movies/BigAnimals11_B3.mov,1.315966606,190,A007,Slide2,0.119244869,-0.022847012,4,0.8,48
Movies/BigAnimals11_B3.mov,1.632033944,191,A007,Slide3,0.212729187,0.070875335,4,0.8,48
Movies/black.mov,1.216722608,192,A007,Blank,0.085191578,-0.056425884,4,0.8,48
Movies/BigAnimals59_A1.mov,2.359684944,1,A018,Slide1,0.372854022,-0.383525596,4,0.8,1
Movies/BigAnimals13_B4.mov,2.967465162,2,A018,Slide2,0.472385629,0.049639452,4,0.8,1
Movies/BigAnimals13_B4.mov,2.983978271,3,A018,Slide3,0.474795656,0.173992084,4,0.8,1
Movies/black.mov,7.120733738,4,A018,Blank,0.662070285,0.425794311,4,0.8,1
Movies/BigAnimals06_A4.mov,3.76794982,5,A018,Slide1,0.57610511,0.38018403,4,0.8,2
Movies/BigAnimals10_B2.mov,2.783714771,6,A018,Slide2,0.444624734,0.276503387,4,0.8,2
Movies/BigAnimals10_B2.mov,2.099108219,7,A018,Slide3,0.322034829,0.174316916,4,0.8,2
Movies/black.mov,1.733838201,8,A018,Blank,0.239008567,0.106952173,4,0.8,2
Movies/BigAnimals59_A1.mov,2.183282852,9,A018,Slide1,0.339110004,0.219483844,4,0.8,3
Movies/BigAnimals10_B2.mov,1.999014974,10,A018,Slide2,0.300816047,0.191314302,4,0.8,3
Movies/BigAnimals10_B2.mov,1.48363483,11,A018,Slide3,0.17132702,0.070243727,4,0.8,3
Movies/black.mov,1.499481082,12,A018,Blank,0.175940991,0.081976723,4,0.8,3
Movies/BigAnimals05_A3.mov,1.766335964,13,A018,Slide1,0.247073312,0.159214314,4,0.8,4
Movies/BigAnimals11_B3.mov,1.331686139,14,A018,Slide2,0.124401879,0.041841242,4,0.8,4
Movies/BigAnimals11_B3.mov,2.000732899,15,A018,Slide3,0.301189113,0.223273528,4,0.8,4
Movies/black.mov,1.349292755,16,A018,Blank,0.130106188,0.056298891,4,0.8,4
Movies/BigAnimals03_A2.mov,1.799763918,17,A018,Slide1,0.255215541,0.18506986,4,0.8,5
Movies/BigAnimals10_B2.mov,1.199206591,18,A018,Slide2,0.078894007,0.012034059,4,0.8,5
Movies/BigAnimals10_B2.mov,1.115820169,19,A018,Slide3,0.047594207,-0.016299474,4,0.8,5
Movies/black.mov,1.265956402,20,A018,Blank,0.102418749,0.041217412,4,0.8,5
Movies/BigAnimals05_A3.mov,2.048957586,21,A018,Slide1,0.311532969,0.252787234,4,0.8,6
Movies/BigAnimals10_B2.mov,0.983237982,22,A018,Slide2,-0.007341353,-0.063837556,4,0.8,6
Movies/BigAnimals10_B2.mov,1.049117804,23,A018,Slide3,0.020824257,-0.033602953,4,0.8,6
Movies/black.mov,1.03245151,24,A018,Blank,0.013869664,-0.038647662,4,0.8,6
Movies/BigAnimals59_A1.mov,1.06488657,25,A018,Slide1,0.02730335,-0.023445069,4,0.8,7
Movies/BigAnimals11_B3.mov,0.933133245,26,A018,Slide2,-0.030056338,-0.079161383,4,0.8,7
Movies/BigAnimals11_B3.mov,1.082462907,27,A018,Slide3,0.034413023,-0.01316094,4,0.8,7
Movies/black.mov,1.115789533,28,A018,Blank,0.047582283,0.001438531,4,0.8,7
Movies/BigAnimals03_A2.mov,1.766372085,29,A018,Slide1,0.247082193,0.202277684,4,0.8,8
Movies/BigAnimals13_B4.mov,1.566079021,30,A018,Slide2,0.194813672,0.151266073,4,0.8,8
Movies/BigAnimals13_B4.mov,1.065739274,31,A018,Slide3,0.02765097,-0.014714491,4,0.8,8
Movies/black.mov,0.882321656,32,A018,Blank,-0.054373061,-0.095624507,4,0.8,8
Movies/BigAnimals59_A1.mov,1.149118304,33,A018,Slide1,0.060364743,0.020165066,4,0.8,9
Movies/BigAnimals10_B2.mov,1.149133682,34,A018,Slide2,0.060370554,0.021165613,4,0.8,9
Movies/BigAnimals10_B2.mov,1.615321517,35,A018,Slide3,0.208258978,0.169996375,4,0.8,9
Movies/black.mov,0.799802363,36,A018,Blank,-0.097017317,-0.134385838,4,0.8,9
Movies/BigAnimals59_A1.mov,1.382673979,37,A018,Slide1,0.14071979,0.104200808,4,0.8,10
Movies/BigAnimals13_B4.mov,0.8989169,38,A018,Slide2,-0.046280455,-0.081991107,4,0.8,10
Movies/BigAnimals13_B4.mov,1.049064755,39,A018,Slide3,0.020802297,-0.014138228,4,0.8,10
Movies/black.mov,0.782160401,40,A018,Blank,-0.106704175,-0.140910056,4,0.8,10
Movies/BigAnimals06_A4.mov,1.232713342,41,A018,Slide1,0.090862096,0.057357835,4,0.8,11
Movies/BigAnimals07_B1.mov,0.832192004,42,A018,Slide2,-0.079776462,-0.112609888,4,0.8,11
Movies/BigAnimals07_B1.mov,0.915586412,43,A018,Slide3,-0.038300661,-0.070492002,4,0.8,11
Movies/black.mov,1.09918201,44,A018,Blank,0.041069612,0.009493465,4,0.8,11
Movies/BigAnimals03_A2.mov,1.049029112,45,A018,Slide1,0.020787541,-0.010198602,4,0.8,12
Movies/BigAnimals10_B2.mov,0.798820436,46,A018,Slide2,-0.097550833,-0.127970605,4,0.8,12
Movies/BigAnimals10_B2.mov,0.815613985,47,A018,Slide3,-0.088515336,-0.11839094,4,0.8,12
Movies/black.mov,0.882264495,48,A018,Blank,-0.054401198,-0.083753521,4,0.8,12
Movies/BigAnimals59_A1.mov,0.999137282,49,A018,Slide1,-0.000374835,-0.029223553,4,0.8,13
Movies/BigAnimals11_B3.mov,0.965607643,50,A018,Slide2,-0.015199305,-0.043562973,4,0.8,13
Movies/BigAnimals11_B3.mov,1.015683293,51,A018,Slide3,0.006758309,-0.021137831,4,0.8,13
Movies/black.mov,0.93143779,52,A018,Blank,-0.030846146,-0.05829132,4,0.8,13
Movies/BigAnimals05_A3.mov,1.45029676,53,A018,Slide1,0.161456877,0.134446994,4,0.8,14
Movies/BigAnimals13_B4.mov,1.215913415,54,A018,Slide2,0.08490265,0.058313209,4,0.8,14
Movies/BigAnimals13_B4.mov,0.932336152,55,A018,Slide3,-0.030427476,-0.056610556,4,0.8,14
Movies/black.mov,0.965686619,56,A018,Blank,-0.015163786,-0.040953872,4,0.8,14
Movies/BigAnimals06_A4.mov,1.199162483,57,A018,Slide1,0.078878033,0.053468243,4,0.8,15
Movies/BigAnimals11_B3.mov,1.049108028,58,A018,Slide2,0.020820211,-0.004221362,4,0.8,15
Movies/BigAnimals11_B3.mov,1.182501078,59,A018,Slide3,0.072801545,0.048116696,4,0.8,15
Movies/black.mov,1.049055815,60,A018,Blank,0.020798595,-0.003540481,4,0.8,15
Movies/BigAnimals59_A1.mov,1.199227929,61,A018,Slide1,0.078901734,0.054897992,4,0.8,16
Movies/BigAnimals13_B4.mov,1.082423687,62,A018,Slide2,0.034397287,0.010718917,4,0.8,16
Movies/BigAnimals13_B4.mov,0.865637898,63,A018,Slide3,-0.062663738,-0.086026248,4,0.8,16
Movies/black.mov,1.132484794,64,A018,Blank,0.054032379,0.03097664,4,0.8,16
Movies/BigAnimals06_A4.mov,1.432750463,65,A018,Slide1,0.156170558,0.133412898,4,0.8,17
Movies/BigAnimals11_B3.mov,0.915628016,66,A018,Slide2,-0.038280927,-0.060748825,4,0.8,17
Movies/BigAnimals11_B3.mov,1.132493377,67,A018,Slide3,0.054035671,0.031849572,4,0.8,17
Movies/black.mov,0.698702157,68,A018,Blank,-0.155707916,-0.177619849,4,0.8,17
Movies/BigAnimals03_A2.mov,1.065807223,69,A018,Slide1,0.027678659,0.006033577,4,0.8,18
Movies/BigAnimals07_B1.mov,0.915664494,70,A018,Slide2,-0.038263626,-0.059648878,4,0.8,18
Movies/BigAnimals07_B1.mov,0.965702236,71,A018,Slide3,-0.015156763,-0.036288925,4,0.8,18
Movies/black.mov,0.932312906,72,A018,Blank,-0.030438304,-0.051323847,4,0.8,18
Movies/BigAnimals05_A3.mov,1.015718222,73,A018,Slide1,0.006773244,-0.013871902,4,0.8,19
Movies/BigAnimals07_B1.mov,0.949006081,74,A018,Slide2,-0.022731005,-0.043141735,4,0.8,19
Movies/BigAnimals07_B1.mov,0.949025035,75,A018,Slide3,-0.022722331,-0.0429044,4,0.8,19
Movies/black.mov,0.949015021,76,A018,Blank,-0.022726913,-0.042685862,4,0.8,19
Movies/BigAnimals03_A2.mov,0.948992372,77,A018,Slide1,-0.022737279,-0.042478441,4,0.8,20
Movies/BigAnimals11_B3.mov,0.932246208,78,A018,Slide2,-0.030469374,-0.049997893,4,0.8,20
Movies/BigAnimals11_B3.mov,0.899039149,79,A018,Slide3,-0.046221396,-0.065542226,4,0.8,20
Movies/black.mov,0.76538974,80,A018,Blank,-0.116117363,-0.135235284,4,0.8,20
Movies/BigAnimals05_A3.mov,1.015871406,81,A018,Slide1,0.006838736,-0.012080888,4,0.8,21
Movies/BigAnimals07_B1.mov,0.782077074,82,A018,Slide2,-0.106750445,-0.125476225,4,0.8,21
Movies/BigAnimals07_B1.mov,0.7822119,83,A018,Slide3,-0.106675581,-0.125211817,4,0.8,21
Movies/black.mov,0.732158244,84,A018,Blank,-0.135395043,-0.153745889,4,0.8,21
Movies/BigAnimals06_A4.mov,0.899062157,85,A018,Slide1,-0.046210282,-0.064379753,4,0.8,22
Movies/BigAnimals13_B4.mov,0.732064188,86,A018,Slide2,-0.135450838,-0.153442818,4,0.8,22
Movies/BigAnimals13_B4.mov,0.732206702,87,A018,Slide3,-0.1353663,-0.153184544,4,0.8,22
Movies/black.mov,0.682081401,88,A018,Blank,-0.166163792,-0.183811935,4,0.8,22
Movies/BigAnimals06_A4.mov,0.865698755,89,A018,Slide1,-0.062633207,-0.080114767,4,0.8,23
Movies/BigAnimals10_B2.mov,0.798852324,90,A018,Slide2,-0.097533497,-0.114851882,4,0.8,23
Movies/BigAnimals10_B2.mov,0.682057619,91,A018,Slide3,-0.166178935,-0.183337446,4,0.8,23
Movies/black.mov,0.648767054,92,A018,Blank,-0.187911213,-0.204913049,4,0.8,23
Movies/BigAnimals06_A4.mov,0.982423604,93,A018,Slide1,-0.007701212,-0.024549474,4,0.8,24
Movies/BigAnimals13_B4.mov,0.782116354,94,A018,Slide2,-0.106728633,-0.12342633,4,0.8,24
Movies/BigAnimals13_B4.mov,0.949068725,95,A018,Slide3,-0.022702338,-0.039252386,4,0.8,24
Movies/black.mov,0.664519072,96,A018,Blank,-0.17749255,-0.193897781,4,0.8,24
Movies/BigAnimals03_A2.mov,0.84983021,97,A018,Slide1,-0.070667834,-0.086930997,4,0.8,25
Movies/BigAnimals07_B1.mov,0.748749912,98,A018,Slide2,-0.125663216,-0.141786978,4,0.8,25
Movies/BigAnimals07_B1.mov,0.697984517,99,A018,Slide3,-0.156154211,-0.172141165,4,0.8,25
Movies/black.mov,0.798907757,100,A018,Blank,-0.097503362,-0.113356026,4,0.8,25
Movies/BigAnimals59_A1.mov,0.799749553,101,A018,Slide1,-0.097045994,-0.112766816,4,0.8,26
Movies/BigAnimals07_B1.mov,0.915617049,102,A018,Slide2,-0.038286129,-0.053877489,4,0.8,26
Movies/BigAnimals07_B1.mov,0.732078135,103,A018,Slide3,-0.135442564,-0.150906774,4,0.8,26
Movies/black.mov,0.899098337,104,A018,Blank,-0.046192806,-0.061532117,4,0.8,26
Movies/BigAnimals06_A4.mov,0.782073796,105,A018,Slide1,-0.106752265,-0.121968868,4,0.8,27
Movies/BigAnimals10_B2.mov,0.765553653,106,A018,Slide2,-0.116024367,-0.131120391,4,0.8,27
Movies/BigAnimals10_B2.mov,0.732132077,107,A018,Slide3,-0.135410565,-0.150388085,4,0.8,27
Movies/black.mov,0.765473127,108,A018,Blank,-0.116070051,-0.130931087,4,0.8,27
Movies/BigAnimals05_A3.mov,1.082570553,109,A018,Slide1,0.03445621,0.019709691,4,0.8,28
Movies/BigAnimals13_B4.mov,0.832249284,110,A018,Slide2,-0.07974657,-0.094380488,4,0.8,28
Movies/BigAnimals13_B4.mov,1.015659332,111,A018,Slide3,0.006748063,-0.007775121,4,0.8,28
Movies/black.mov,0.732094169,112,A018,Blank,-0.135433052,-0.149847322,4,0.8,28
Movies/BigAnimals06_A4.mov,1.082421422,113,A018,Slide1,0.034396379,0.020089249,4,0.8,29
Movies/BigAnimals07_B1.mov,0.765513361,114,A018,Slide2,-0.116047225,-0.130248945,4,0.8,29
Movies/BigAnimals07_B1.mov,0.932359159,115,A018,Slide3,-0.030416759,-0.044514756,4,0.8,29
Movies/black.mov,0.898973942,116,A018,Blank,-0.046252897,-0.060248817,4,0.8,29
Movies/BigAnimals05_A3.mov,1.966865897,117,A018,Slide1,0.29377475,0.279879301,4,0.8,30
Movies/BigAnimals07_B1.mov,1.282163978,118,A018,Slide2,0.107943571,0.094147026,4,0.8,30
Movies/BigAnimals07_B1.mov,0.815569401,119,A018,Slide3,-0.088539077,-0.102238248,4,0.8,30
Movies/black.mov,0.815587282,120,A018,Blank,-0.088529555,-0.102132845,4,0.8,30
Movies/BigAnimals06_A4.mov,1.416090369,121,A018,Slide1,0.151090969,0.137582102,4,0.8,31
Movies/BigAnimals13_B4.mov,0.698670566,122,A018,Slide2,-0.155727553,-0.169143422,4,0.8,31
Movies/BigAnimals13_B4.mov,0.7655375,123,A018,Slide3,-0.11603353,-0.129357794,4,0.8,31
Movies/black.mov,1.015768647,124,A018,Blank,0.006794804,-0.006439213,4,0.8,31
Movies/BigAnimals03_A2.mov,0.915667117,125,A018,Slide1,-0.038262382,-0.051407481,4,0.8,32
Movies/BigAnimals13_B4.mov,0.715386689,126,A018,Slide2,-0.145459145,-0.158516625,4,0.8,32
Movies/BigAnimals13_B4.mov,0.648790658,127,A018,Slide3,-0.187895413,-0.200866544,4,0.8,32
Movies/black.mov,1.115858078,128,A018,Blank,0.047608962,0.034722938,4,0.8,32
Movies/BigAnimals05_A3.mov,1.148320675,129,A018,Slide1,0.060063184,0.047261054,4,0.8,33
Movies/BigAnimals11_B3.mov,0.866421342,130,A018,Slide2,-0.062270859,-0.074990283,4,0.8,33
Movies/BigAnimals11_B3.mov,0.748683691,131,A018,Slide3,-0.125701627,-0.138339508,4,0.8,33
Movies/black.mov,0.481989682,132,A018,Blank,-0.316962259,-0.329519733,4,0.8,33
Movies/BigAnimals59_A1.mov,0.815628707,133,A018,Slide1,-0.088507497,-0.100985677,4,0.8,34
Movies/BigAnimals07_B1.mov,0.648682594,134,A018,Slide2,-0.187967755,-0.20036773,4,0.8,34
